date,state,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease
4/6/2020,SD,2,1,379,48
4/6/2020,TN,21,24,1881,169
4/6/2020,TX,13,0,13955,464
4/6/2020,UT,5,14,2432,70
4/6/2020,VA,3,66,609,241
4/6/2020,VI,0,0,16,1
4/6/2020,VT,1,0,331,32
4/6/2020,WA,21,0,4989,394
4/6/2020,WI,9,44,1405,223
4/6/2020,WV,1,0,1081,21
4/6/2020,WY,0,0,679,13
4/5/2020,AK,1,4,230,14
4/5/2020,AL,2,19,2009,216
4/5/2020,AR,2,24,785,87
4/5/2020,AS,0,0,0,0
4/5/2020,AZ,12,49,0,250
4/5/2020,CA,43,0,1421,1412
4/5/2020,CO,15,52,1437,392
4/5/2020,CT,24,0,842,399
4/5/2020,DC,1,0,300,96
4/5/2020,DE,2,0,447,80
4/5/2020,FL,27,110,10297,1040
4/5/2020,GA,10,44,1051,487
4/5/2020,GU,0,0,21,19
4/5/2020,HI,1,1,645,32
4/5/2020,IA,8,12,519,82
4/5/2020,ID,0,4,1327,64
4/5/2020,IL,31,0,4503,899
4/5/2020,IN,11,0,2394,458
4/5/2020,KS,1,11,596,49
4/5/2020,KY,3,0,1005,86
4/5/2020,LA,68,0,1313,514
4/5/2020,MA,66,262,2374,765
4/5/2020,MD,21,115,2243,484
4/5/2020,ME,0,3,0,14
4/5/2020,MI,120,0,2949,877
4/5/2020,MN,5,22,1403,59
4/5/2020,MO,10,0,2268,76
4/5/2020,MP,0,0,0,0
4/5/2020,MS,8,39,447,183
4/5/2020,MT,1,0,405,21
4/5/2020,NC,7,0,1089,183
4/5/2020,ND,0,1,559,21
4/5/2020,NE,2,0,500,42
4/5/2020,NH,2,6,446,81
4/5/2020,NJ,126,0,3429,3381
4/5/2020,NM,1,0,1148,48
4/5/2020,NV,6,0,574,94
4/5/2020,NY,594,2822,10332,8327
4/5/2020,OH,17,98,1581,304
4/5/2020,OK,4,14,39,93
4/5/2020,OR,1,19,3021,69
4/5/2020,PA,14,68,6248,1493
4/5/2020,PR,2,0,468,23
4/5/2020,RI,8,0,1070,182
4/5/2020,SC,4,0,530,132
4/5/2020,SD,0,3,341,28
4/5/2020,TN,1,17,3597,312
4/5/2020,TX,22,0,6485,702
4/5/2020,UT,0,7,2672,177
4/5/2020,VA,-1,41,1889,230
4/5/2020,VI,1,0,22,2
4/5/2020,VT,2,0,588,31
4/5/2020,WA,21,0,1925,171
4/5/2020,WI,12,36,1310,167
4/5/2020,WV,1,0,1110,42
4/5/2020,WY,0,0,95,10
4/4/2020,AK,2,1,10,14
4/4/2020,AL,8,212,1086,148
4/4/2020,AR,2,1,632,39
4/4/2020,AS,0,0,0,0
4/4/2020,AZ,11,44,2237,250
4/4/2020,CA,39,0,77075,1325
4/4/2020,CO,14,113,1215,445
4/4/2020,CT,34,0,1652,362
4/4/2020,DC,6,0,709,145
4/4/2020,DE,0,0,879,143
4/4/2020,FL,28,175,8819,1526
4/4/2020,GA,17,81,700,329
4/4/2020,GU,0,0,13,9
4/4/2020,HI,1,3,1753,34
4/4/2020,IA,3,15,700,87
4/4/2020,ID,1,6,803,122
4/4/2020,IL,33,0,4080,1453
4/4/2020,IN,14,0,1449,516
4/4/2020,KS,4,21,426,78
4/4/2020,KY,6,0,2707,61
4/4/2020,LA,39,0,2654,2199
4/4/2020,MA,39,404,4506,1334
4/4/2020,MD,17,157,1553,367
4/4/2020,ME,1,8,0,24
4/4/2020,MI,112,0,4145,1002
4/4/2020,MN,2,24,1624,39
4/4/2020,MO,5,0,3257,178
4/4/2020,MP,0,0,0,0
4/4/2020,MS,6,16,380,97
4/4/2020,MT,0,0,579,22
4/4/2020,NC,5,0,6866,309
4/4/2020,ND,0,1,396,13
4/4/2020,NE,0,0,571,42
4/4/2020,NH,2,7,390,61
4/4/2020,NJ,242,0,3624,4229
4/4/2020,NM,3,0,762,92
4/4/2020,NV,11,0,1403,228
4/4/2020,NY,630,3261,12260,10841
4/4/2020,OH,11,111,3069,427
4/4/2020,OK,4,27,47,171
4/4/2020,OR,4,35,0,100
4/4/2020,PA,34,152,6318,1597
4/4/2020,PR,3,0,556,74
4/4/2020,RI,3,0,620,137
4/4/2020,SC,9,0,10956,363
4/4/2020,SD,0,2,419,25
4/4/2020,TN,6,18,3298,254
4/4/2020,TX,15,0,7207,780
4/4/2020,UT,1,11,3613,182
4/4/2020,VA,6,78,2152,395
4/4/2020,VI,0,0,30,2
4/4/2020,VT,3,0,377,52
4/4/2020,WA,27,0,2492,207
4/4/2020,WI,19,101,1482,213
4/4/2020,WV,0,-1,1274,45
4/4/2020,WY,0,2,241,25
4/3/2020,AK,0,6,980,14
4/3/2020,AL,3,0,684,199
4/3/2020,AR,0,5,1115,61
4/3/2020,AS,0,0,0,0
4/3/2020,AZ,9,51,1793,171
4/3/2020,CA,34,0,790,1510
4/3/2020,CO,17,90,1380,386
4/3/2020,CT,19,0,625,1090
4/3/2020,DC,3,0,410,104
4/3/2020,DE,1,0,429,57
4/3/2020,FL,35,164,12851,1575
4/3/2020,GA,21,102,1825,483
4/3/2020,GU,1,0,17,2
4/3/2020,HI,1,0,0,27
4/3/2020,IA,0,18,700,85
4/3/2020,ID,0,7,441,222
4/3/2020,IL,53,0,3183,1209
4/3/2020,IN,24,0,1152,398
4/3/2020,KS,4,13,395,68
4/3/2020,KY,11,0,4814,90
4/3/2020,LA,60,0,1412,1147
4/3/2020,MA,36,153,4918,1436
4/3/2020,MD,20,82,2042,427
4/3/2020,ME,2,7,0,56
4/3/2020,MI,117,0,3617,1203
4/3/2020,MN,4,18,1283,63
4/3/2020,MO,0,0,1508,279
4/3/2020,MP,0,0,0,0
4/3/2020,MS,3,60,0,181
4/3/2020,MT,0,4,240,16
4/3/2020,NC,3,0,2683,236
4/3/2020,ND,0,1,804,14
4/3/2020,NE,1,0,509,33
4/3/2020,NH,1,15,497,64
4/3/2020,NJ,136,0,4088,4305
4/3/2020,NM,1,0,727,40
4/3/2020,NV,8,0,430,56
4/3/2020,NY,562,3424,11073,10482
4/3/2020,OH,10,93,3047,410
4/3/2020,OK,4,32,50,109
4/3/2020,OR,1,16,1276,73
4/3/2020,PA,12,122,5997,1404
4/3/2020,PR,3,0,445,62
4/3/2020,RI,2,0,717,101
4/3/2020,SC,0,0,0,0
4/3/2020,SD,0,0,376,22
4/3/2020,TN,5,30,3006,222
4/3/2020,TX,20,0,4424,661
4/3/2020,UT,0,6,2847,172
4/3/2020,VA,5,7,1110,306
4/3/2020,VI,0,0,5,5
4/3/2020,VT,0,0,481,70
4/3/2020,WA,28,0,4638,415
4/3/2020,WI,6,26,2060,223
4/3/2020,WV,0,0,854,20
4/3/2020,WY,0,2,265,12
4/2/2020,AK,0,0,409,10
4/2/2020,AL,6,0,806,156
4/2/2020,AR,2,10,526,59
4/2/2020,AS,0,0,0,0
4/2/2020,AZ,3,34,1466,185
4/2/2020,CA,32,0,2037,1036
4/2/2020,CO,11,111,1420,376
4/2/2020,CT,27,0,1433,267
4/2/2020,DC,1,0,1155,67
4/2/2020,DE,3,0,551,25
4/2/2020,FL,41,174,9757,1055
4/2/2020,GA,24,104,1921,710
4/2/2020,GU,0,0,36,5
4/2/2020,HI,0,2,1485,50
4/2/2020,IA,2,21,750,65
4/2/2020,ID,0,3,537,144
4/2/2020,IL,16,0,2557,715
4/2/2020,IN,13,0,1436,474
4/2/2020,KS,3,24,648,70
4/2/2020,KY,3,0,255,89
4/2/2020,LA,37,0,2584,2726
4/2/2020,MA,42,131,3642,1228
4/2/2020,MD,12,60,1657,346
4/2/2020,ME,0,5,0,32
4/2/2020,MI,125,0,3492,1130
4/2/2020,MN,1,16,1900,83
4/2/2020,MO,1,0,2003,253
4/2/2020,MP,1,0,13,2
4/2/2020,MS,4,28,1041,104
4/2/2020,MT,0,3,383,19
4/2/2020,NC,6,0,2163,273
4/2/2020,ND,0,5,470,20
4/2/2020,NE,1,0,503,36
4/2/2020,NH,0,2,93,0
4/2/2020,NJ,205,0,3133,3335
4/2/2020,NM,1,0,723,48
4/2/2020,NV,6,0,1069,179
4/2/2020,NY,432,2857,9416,8669
4/2/2020,OH,16,123,5024,355
4/2/2020,OK,4,38,17,160
4/2/2020,OR,3,34,2123,90
4/2/2020,PA,16,110,5271,1211
4/2/2020,PR,1,0,195,30
4/2/2020,RI,2,0,436,62
4/2/2020,SC,5,139,408,261
4/2/2020,SD,0,5,314,36
4/2/2020,TN,8,63,1997,162
4/2/2020,TX,12,0,2150,672
4/2/2020,UT,0,9,0,62
4/2/2020,VA,7,0,2023,222
4/2/2020,VI,0,0,23,3
4/2/2020,VT,1,0,222,31
4/2/2020,WA,28,0,4774,397
4/2/2020,WI,7,63,1498,219
4/2/2020,WV,1,0,892,26
4/2/2020,WY,0,1,221,20
4/1/2020,AK,0,2,876,14
4/1/2020,AL,13,0,399,96
4/1/2020,AR,2,90,1395,61
4/1/2020,AS,0,0,0,0
4/1/2020,AZ,5,48,1563,124
4/1/2020,CA,18,0,0,673
4/1/2020,CO,18,95,1146,339
4/1/2020,CT,16,0,14,429
4/1/2020,DC,2,0,0,91
4/1/2020,DE,1,0,319,49
4/1/2020,FL,10,126,5244,617
4/1/2020,GA,28,119,3436,709
4/1/2020,GU,1,0,35,8
4/1/2020,HI,1,1,250,4
4/1/2020,IA,2,5,416,52
4/1/2020,ID,2,1,779,110
4/1/2020,IL,42,0,4173,986
4/1/2020,IN,16,0,596,406
4/1/2020,KS,1,35,415,54
4/1/2020,KY,6,0,635,111
4/1/2020,LA,34,0,5622,1187
4/1/2020,MA,34,120,3685,1118
4/1/2020,MD,9,93,2365,325
4/1/2020,ME,2,6,0,41
4/1/2020,MI,125,0,3617,1592
4/1/2020,MN,5,10,945,57
4/1/2020,MO,4,0,1232,254
4/1/2020,MP,0,0,0,4
4/1/2020,MS,2,121,175,136
4/1/2020,MT,1,3,476,24
4/1/2020,NC,2,0,3051,86
4/1/2020,ND,0,2,220,22
4/1/2020,NE,1,0,544,38
4/1/2020,NH,1,11,572,101
4/1/2020,NJ,111,0,3310,3559
4/1/2020,NM,1,0,679,34
4/1/2020,NV,8,0,838,166
4/1/2020,NY,391,2844,7777,7917
4/1/2020,OH,10,94,0,348
4/1/2020,OK,7,42,19,154
4/1/2020,OR,0,0,0,46
4/1/2020,PA,11,106,4782,962
4/1/2020,PR,3,0,214,47
4/1/2020,RI,2,0,645,100
4/1/2020,SC,4,0,417,210
4/1/2020,SD,1,0,294,21
4/1/2020,TN,1,25,4648,444
4/1/2020,TX,17,0,4134,731
4/1/2020,UT,2,18,2529,125
4/1/2020,VA,7,140,1709,234
4/1/2020,VI,0,0,0,0
4/1/2020,VT,3,9,213,39
4/1/2020,WA,20,0,4512,450
4/1/2020,WI,8,61,1444,236
4/1/2020,WV,0,0,403,29
4/1/2020,WY,0,1,219,21
3/31/2020,AK,0,0,54,5
3/31/2020,AL,7,0,604,122
3/31/2020,AR,1,0,697,50
3/31/2020,AS,0,0,3,0
3/31/2020,AZ,4,56,2480,132
3/31/2020,CA,20,0,1223,1035
3/31/2020,CO,0,0,0,0
3/31/2020,CT,33,0,1000,557
3/31/2020,DC,0,0,580,94
3/31/2020,DE,1,0,1480,55
3/31/2020,FL,14,171,6060,865
3/31/2020,GA,24,126,2337,1120
3/31/2020,GU,1,0,19,11
3/31/2020,HI,0,0,646,29
3/31/2020,IA,1,20,726,73
3/31/2020,ID,1,6,901,105
3/31/2020,IL,26,0,3842,937
3/31/2020,IN,14,0,1342,373
3/31/2020,KS,1,13,442,60
3/31/2020,KY,2,0,751,41
3/31/2020,LA,54,0,3722,1212
3/31/2020,MA,29,109,3274,868
3/31/2020,MD,8,76,1552,247
3/31/2020,ME,2,8,2694,28
3/31/2020,MI,114,0,3071,1291
3/31/2020,MN,2,20,1423,93
3/31/2020,MO,1,0,1410,296
3/31/2020,MP,0,0,0,0
3/31/2020,MS,4,16,548,90
3/31/2020,MT,0,4,91,13
3/31/2020,NC,2,0,2051,191
3/31/2020,ND,1,2,403,10
3/31/2020,NE,1,0,347,27
3/31/2020,NH,0,0,27,0
3/31/2020,NJ,98,0,1853,2060
3/31/2020,NM,2,0,1304,44
3/31/2020,NV,5,0,474,117
3/31/2020,NY,332,2507,9420,9298
3/31/2020,OH,16,110,1650,266
3/31/2020,OK,6,24,22,84
3/31/2020,OR,2,14,859,84
3/31/2020,PA,14,128,3868,756
3/31/2020,PR,2,0,264,65
3/31/2020,RI,4,0,298,73
3/31/2020,SC,4,0,456,158
3/31/2020,SD,0,12,131,7
3/31/2020,TN,10,27,3651,405
3/31/2020,TX,7,0,6723,389
3/31/2020,UT,1,73,2429,81
3/31/2020,VA,2,29,1133,230
3/31/2020,VI,0,0,0,0
3/31/2020,VT,1,18,231,27
3/31/2020,WA,14,0,4416,465
3/31/2020,WI,2,337,1519,163
3/31/2020,WV,0,0,997,36
3/31/2020,WY,0,0,159,15
3/30/2020,AK,1,1,308,12
3/30/2020,AL,2,0,1510,53
3/30/2020,AR,1,0,2235,47
3/30/2020,AS,0,0,0,0
3/30/2020,AZ,3,51,2649,238
3/30/2020,CA,10,0,0,739
3/30/2020,CO,7,140,1522,566
3/30/2020,CT,2,0,2122,578
3/30/2020,DC,4,0,213,59
3/30/2020,DE,1,0,2180,32
3/30/2020,FL,7,58,9155,1227
3/30/2020,GA,7,41,2,158
3/30/2020,GU,0,0,18,2
3/30/2020,HI,0,0,976,24
3/30/2020,IA,2,6,1149,88
3/30/2020,ID,1,3,375,49
3/30/2020,IL,8,0,2223,461
3/30/2020,IN,3,0,1556,272
3/30/2020,KS,2,11,360,49
3/30/2020,KY,0,0,432,45
3/30/2020,LA,34,0,5677,485
3/30/2020,MA,25,54,2932,797
3/30/2020,MD,11,76,962,174
3/30/2020,ME,0,49,0,22
3/30/2020,MI,86,0,5846,1579
3/30/2020,MN,1,17,946,98
3/30/2020,MO,3,0,1657,193
3/30/2020,MP,0,0,0,0
3/30/2020,MS,2,-40,429,89
3/30/2020,MT,3,2,0,17
3/30/2020,NC,2,0,1652,267
3/30/2020,ND,1,2,373,10
3/30/2020,NE,0,0,616,37
3/30/2020,NH,1,12,862,100
3/30/2020,NJ,49,0,3008,3250
3/30/2020,NM,0,0,173,0
3/30/2020,NV,4,0,1795,258
3/30/2020,NY,253,1883,7124,6984
3/30/2020,OH,10,72,6330,280
3/30/2020,OK,1,13,2,52
3/30/2020,OR,3,11,1399,58
3/30/2020,PA,11,33,3716,693
3/30/2020,PR,1,0,90,47
3/30/2020,RI,1,0,190,78
3/30/2020,SC,2,0,1145,151
3/30/2020,SD,0,0,351,11
3/30/2020,TN,6,15,2433,297
3/30/2020,TX,0,0,9795,325
3/30/2020,UT,2,0,1923,87
3/30/2020,VA,3,24,1299,130
3/30/2020,VI,0,0,3,7
3/30/2020,VT,0,0,235,37
3/30/2020,WA,11,0,4887,563
3/30/2020,WI,1,0,-694,146
3/30/2020,WV,1,0,279,13
3/30/2020,WY,0,2,286,8
3/29/2020,AK,0,1,396,17
3/29/2020,AL,1,0,0,110
3/29/2020,AR,1,0,89,22
3/29/2020,AS,0,0,0,0
3/29/2020,AZ,2,41,5498,46
3/29/2020,CA,22,0,0,1065
3/29/2020,CO,13,35,1273,327
3/29/2020,CT,7,0,2798,702
3/29/2020,DC,1,0,258,38
3/29/2020,DE,1,0,0,18
3/29/2020,FL,2,68,3704,483
3/29/2020,GA,11,49,1228,285
3/29/2020,GU,0,0,35,1
3/29/2020,HI,0,4,2492,31
3/29/2020,IA,1,7,638,38
3/29/2020,ID,1,11,679,31
3/29/2020,IL,18,0,1166,1105
3/29/2020,IN,1,0,1141,282
3/29/2020,KS,1,28,523,58
3/29/2020,KY,1,0,326,92
3/29/2020,LA,14,0,2485,225
3/29/2020,MA,27,49,3319,698
3/29/2020,MD,7,51,838,247
3/29/2020,ME,2,0,0,42
3/29/2020,MI,68,0,1515,919
3/29/2020,MN,4,18,1171,38
3/29/2020,MO,0,0,1465,0
3/29/2020,MP,0,0,0,0
3/29/2020,MS,1,16,0,95
3/29/2020,MT,0,1,887,25
3/29/2020,NC,0,0,1313,105
3/29/2020,ND,0,1,546,17
3/29/2020,NE,0,0,64,12
3/29/2020,NH,0,3,868,27
3/29/2020,NJ,26,0,2830,2262
3/29/2020,NM,1,0,1573,46
3/29/2020,NV,3,0,511,117
3/29/2020,NY,237,2241,9231,7195
3/29/2020,OH,4,59,0,247
3/29/2020,OK,1,14,25,52
3/29/2020,OR,0,12,1185,69
3/29/2020,PA,4,37,4807,643
3/29/2020,PR,2,0,102,27
3/29/2020,RI,3,0,314,105
3/29/2020,SC,3,0,607,235
3/29/2020,SD,0,0,535,22
3/29/2020,TN,1,15,2072,164
3/29/2020,TX,7,0,0,500
3/29/2020,UT,0,0,2564,117
3/29/2020,VA,5,13,1292,151
3/29/2020,VI,0,0,17,1
3/29/2020,VT,0,0,291,22
3/29/2020,WA,17,0,1745,242
3/29/2020,WI,0,0,1318,142
3/29/2020,WV,0,0,374,17
3/29/2020,WY,0,1,79,4
3/28/2020,AK,1,2,517,16
3/28/2020,AL,0,0,0,109
3/28/2020,AR,2,0,1393,23
3/28/2020,AS,0,0,0,0
3/28/2020,AZ,2,43,0,137
3/28/2020,CA,23,0,3169,764
3/28/2020,CO,7,55,1250,304
3/28/2020,CT,0,0,0,0
3/28/2020,DC,1,0,314,37
3/28/2020,DE,4,0,0,51
3/28/2020,FL,20,70,7180,998
3/28/2020,GA,5,51,821,365
3/28/2020,GU,0,0,0,4
3/28/2020,HI,0,1,0,14
3/28/2020,IA,0,11,635,63
3/28/2020,ID,1,25,674,41
3/28/2020,IL,13,0,3484,465
3/28/2020,IN,7,0,1220,251
3/28/2020,KS,1,0,442,59
3/28/2020,KY,2,0,1053,54
3/28/2020,LA,18,0,3233,569
3/28/2020,MA,15,131,4671,1007
3/28/2020,MD,7,53,11422,218
3/28/2020,ME,0,0,0,43
3/28/2020,MI,71,0,1762,1066
3/28/2020,MN,1,6,3790,47
3/28/2020,MO,2,0,9713,169
3/28/2020,MP,0,0,0,2
3/28/2020,MS,5,34,0,84
3/28/2020,MT,1,0,666,21
3/28/2020,NC,1,0,2219,172
3/28/2020,ND,1,3,382,19
3/28/2020,NE,2,0,143,11
3/28/2020,NH,1,5,261,29
3/28/2020,NJ,51,0,2839,2299
3/28/2020,NM,0,0,819,55
3/28/2020,NV,4,0,1740,86
3/28/2020,NY,209,1722,2498,7683
3/28/2020,OH,6,68,0,269
3/28/2020,OK,7,21,96,55
3/28/2020,OR,1,15,1183,65
3/28/2020,PA,12,75,4238,533
3/28/2020,PR,0,0,220,21
3/28/2020,RI,0,0,240,64
3/28/2020,SC,4,0,101,83
3/28/2020,SD,0,0,205,10
3/28/2020,TN,0,15,2077,170
3/28/2020,TX,4,0,1273,321
3/28/2020,UT,0,0,1946,122
3/28/2020,VA,3,16,1694,135
3/28/2020,VI,0,0,51,3
3/28/2020,VT,2,0,324,21
3/28/2020,WA,21,0,2509,288
3/28/2020,WI,0,0,2092,165
3/28/2020,WV,0,0,552,20
3/28/2020,WY,0,3,264,12
3/27/2020,AK,0,0,518,10
3/27/2020,AL,2,0,591,81
3/27/2020,AR,0,0,41,46
3/27/2020,AS,0,0,0,0
3/27/2020,AZ,5,40,7108,159
3/27/2020,CA,13,0,0,873
3/27/2020,CO,5,36,1714,344
3/27/2020,CT,6,0,1484,279
3/27/2020,DC,0,0,271,36
3/27/2020,DE,2,0,0,33
3/27/2020,FL,6,50,4445,410
3/27/2020,GA,16,93,463,476
3/27/2020,GU,0,0,36,6
3/27/2020,HI,0,2,0,11
3/27/2020,IA,2,4,1162,56
3/27/2020,ID,3,0,603,66
3/27/2020,IL,8,0,4423,488
3/27/2020,IN,7,0,1949,336
3/27/2020,KS,1,27,360,34
3/27/2020,KY,2,0,666,50
3/27/2020,LA,36,0,2889,441
3/27/2020,MA,15,0,4917,833
3/27/2020,MD,3,41,0,194
3/27/2020,ME,1,0,0,13
3/27/2020,MI,53,0,2410,1324
3/27/2020,MN,2,10,1001,75
3/27/2020,MO,0,0,0,167
3/27/2020,MP,0,0,0,0
3/27/2020,MS,2,35,269,94
3/27/2020,MT,0,6,462,37
3/27/2020,NC,1,0,2099,127
3/27/2020,ND,0,3,388,9
3/27/2020,NE,0,0,177,12
3/27/2020,NH,0,6,394,21
3/27/2020,NJ,32,0,2886,1949
3/27/2020,NM,0,0,696,24
3/27/2020,NV,4,0,1464,115
3/27/2020,NY,134,1811,16272,7377
3/27/2020,OH,4,53,2563,270
3/27/2020,OK,1,19,126,74
3/27/2020,OR,1,12,1557,87
3/27/2020,PA,6,241,4575,531
3/27/2020,PR,1,0,142,15
3/27/2020,RI,0,0,202,31
3/27/2020,SC,0,0,0,0
3/27/2020,SD,0,0,414,12
3/27/2020,TN,3,27,936,246
3/27/2020,TX,5,0,1907,335
3/27/2020,UT,1,0,1456,78
3/27/2020,VA,1,18,1004,144
3/27/2020,VI,0,0,0,2
3/27/2020,VT,1,18,124,28
3/27/2020,WA,16,0,4153,464
3/27/2020,WI,5,0,1557,163
3/27/2020,WV,0,0,748,25
3/27/2020,WY,0,11,159,17
3/26/2020,AK,0,2,152,17
3/26/2020,AL,1,0,1064,223
3/26/2020,AR,1,0,67,55
3/26/2020,AS,0,0,0,0
3/26/2020,AZ,2,39,24,127
3/26/2020,CA,12,0,1459,651
3/26/2020,CO,8,64,189,174
3/26/2020,CT,2,0,602,137
3/26/2020,DC,1,0,203,48
3/26/2020,DE,1,0,0,15
3/26/2020,FL,6,90,8367,673
3/26/2020,GA,8,79,2469,278
3/26/2020,GU,0,0,30,8
3/26/2020,HI,0,-1,0,5
3/26/2020,IA,0,10,0,34
3/26/2020,ID,0,0,178,50
3/26/2020,IL,7,0,1749,673
3/26/2020,IN,3,-1,1127,168
3/26/2020,KS,0,0,509,42
3/26/2020,KY,0,0,237,41
3/26/2020,LA,18,0,6068,510
3/26/2020,MA,9,116,3248,579
3/26/2020,MD,2,132,0,157
3/26/2020,ME,0,0,217,6
3/26/2020,MI,48,0,2888,1140
3/26/2020,MN,1,6,1416,63
3/26/2020,MO,0,0,0,146
3/26/2020,MP,0,0,0,0
3/26/2020,MS,4,33,725,108
3/26/2020,MT,0,1,180,18
3/26/2020,NC,1,0,2289,132
3/26/2020,ND,0,2,305,13
3/26/2020,NE,0,0,280,12
3/26/2020,NH,0,6,645,29
3/26/2020,NJ,27,0,3209,2474
3/26/2020,NM,0,0,939,12
3/26/2020,NV,4,0,446,99
3/26/2020,NY,100,1795,12178,6447
3/26/2020,OH,5,41,2389,163
3/26/2020,OK,2,27,153,84
3/26/2020,OR,3,29,2603,118
3/26/2020,PA,5,0,5248,560
3/26/2020,PR,0,0,60,13
3/26/2020,RI,0,0,176,41
3/26/2020,SC,2,0,4,32
3/26/2020,SD,0,0,1154,5
3/26/2020,TN,0,23,2940,173
3/26/2020,TX,6,0,7508,422
3/26/2020,UT,0,0,817,56
3/26/2020,VA,4,6,750,69
3/26/2020,VI,0,0,0,0
3/26/2020,VT,1,0,934,25
3/26/2020,WA,24,0,4252,435
3/26/2020,WI,1,0,1494,139
3/26/2020,WV,0,0,272,12
3/26/2020,WY,0,0,98,9
3/25/2020,AK,1,1,663,6
3/25/2020,AL,0,0,423,68
3/25/2020,AR,2,0,490,62
3/25/2020,AS,0,0,0,0
3/25/2020,AZ,1,45,10,93
3/25/2020,CA,13,0,2469,253
3/25/2020,CO,4,12,1285,192
3/25/2020,CT,7,0,341,257
3/25/2020,DC,0,0,228,46
3/25/2020,DE,1,0,0,24
3/25/2020,FL,4,57,2247,270
3/25/2020,GA,8,394,474,221
3/25/2020,GU,0,0,32,5
3/25/2020,HI,0,2,768,13
3/25/2020,IA,1,9,263,21
3/25/2020,ID,0,0,0,23
3/25/2020,IL,3,0,2410,330
3/25/2020,IN,2,0,313,112
3/25/2020,KS,1,0,274,28
3/25/2020,KY,0,0,1103,33
3/25/2020,LA,19,0,2441,407
3/25/2020,MA,7,9,5365,679
3/25/2020,MD,0,0,0,74
3/25/2020,ME,0,0,163,24
3/25/2020,MI,25,0,1853,1180
3/25/2020,MN,0,14,5638,58
3/25/2020,MO,5,0,0,173
3/25/2020,MP,0,0,0,0
3/25/2020,MS,1,31,14,57
3/25/2020,MT,0,0,305,7
3/25/2020,NC,1,0,1844,106
3/25/2020,ND,0,3,280,6
3/25/2020,NE,0,0,329,9
3/25/2020,NH,0,2,909,7
3/25/2020,NJ,21,0,2127,727
3/25/2020,NM,1,0,852,17
3/25/2020,NV,0,0,297,43
3/25/2020,NY,75,1085,7063,5146
3/25/2020,OH,2,37,13920,140
3/25/2020,OK,2,34,70,58
3/25/2020,OR,0,0,0,0
3/25/2020,PA,4,0,2550,276
3/25/2020,PR,0,0,49,12
3/25/2020,RI,0,0,173,28
3/25/2020,SC,2,102,291,126
3/25/2020,SD,0,0,29,11
3/25/2020,TN,1,53,495,117
3/25/2020,TX,3,0,1763,564
3/25/2020,UT,0,0,967,47
3/25/2020,VA,2,14,799,101
3/25/2020,VI,0,0,55,0
3/25/2020,VT,1,0,241,35
3/25/2020,WA,13,0,4808,440
3/25/2020,WI,2,0,1852,142
3/25/2020,WV,0,0,149,19
3/25/2020,WY,0,0,244,15
3/24/2020,AK,0,0,40,14
3/24/2020,AL,0,0,441,48
3/24/2020,AR,0,0,41,44
3/24/2020,AS,0,0,0,0
3/24/2020,AZ,3,30,4,92
3/24/2020,CA,13,0,885,369
3/24/2020,CO,1,14,659,129
3/24/2020,CT,2,0,597,203
3/24/2020,DC,0,0,82,21
3/24/2020,DE,1,0,0,23
3/24/2020,FL,4,42,2064,241
3/24/2020,GA,7,0,161,254
3/24/2020,GU,0,0,40,3
3/24/2020,HI,0,4,634,21
3/24/2020,IA,0,27,272,19
3/24/2020,ID,0,0,578,3
3/24/2020,IL,4,0,1351,262
3/24/2020,IN,5,0,865,106
3/24/2020,KS,0,0,1669,16
3/24/2020,KY,1,0,0,20
3/24/2020,LA,12,0,2439,216
3/24/2020,MA,9,15,4451,382
3/24/2020,MD,1,0,0,61
3/24/2020,ME,0,0,223,18
3/24/2020,MI,29,0,1142,1093
3/24/2020,MN,0,4,1039,51
3/24/2020,MO,0,0,0,0
3/24/2020,MP,0,0,0,0
3/24/2020,MS,0,53,409,71
3/24/2020,MT,0,0,497,12
3/24/2020,NC,0,0,0,101
3/24/2020,ND,0,1,101,3
3/24/2020,NE,0,0,619,2
3/24/2020,NH,1,11,73,23
3/24/2020,NJ,20,0,7966,831
3/24/2020,NM,0,0,569,18
3/24/2020,NV,5,0,464,88
3/24/2020,NY,96,916,8191,4790
3/24/2020,OH,2,41,0,122
3/24/2020,OK,1,10,41,25
3/24/2020,OR,3,5,701,18
3/24/2020,PA,1,0,2048,207
3/24/2020,PR,0,0,79,8
3/24/2020,RI,0,0,238,19
3/24/2020,SC,0,0,546,0
3/24/2020,SD,0,0,28,2
3/24/2020,TN,0,0,7245,52
3/24/2020,TX,1,0,1054,58
3/24/2020,UT,0,0,734,42
3/24/2020,VA,1,7,737,36
3/24/2020,VI,0,0,0,0
3/24/2020,VT,2,0,145,28
3/24/2020,WA,9,0,5062,438
3/24/2020,WI,0,0,1187,59
3/24/2020,WV,0,0,166,4
3/24/2020,WY,0,0,118,3
3/23/2020,AK,0,0,0,0
3/23/2020,AL,0,0,201,29
3/23/2020,AR,0,0,195,9
3/23/2020,AS,0,0,0,0
3/23/2020,AZ,0,44,27,113
3/23/2020,CA,0,0,1263,197
3/23/2020,CO,1,9,770,116
3/23/2020,CT,5,0,1208,192
3/23/2020,DC,1,0,156,18
3/23/2020,DE,0,0,0,12
3/23/2020,FL,1,32,3073,341
3/23/2020,GA,2,0,877,172
